weekday_type,hour,facility_mid,size_class,size_emp_min,size_emp_max,active1_start_hour,active1_end_hour,active2_start_hour,active2_end_hour,hourly_base,size_multiplier,m_default,notes
SAT,7,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,1.0,1.3,1.3,
SAT,7,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,1.0,1.7,1.7,
SAT,8,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,1.0,0.75,0.75,
SAT,8,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,1.0,1.0,1.0,
SAT,8,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,1.0,1.3,1.3,
SAT,8,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,1.0,1.7,1.7,
SAT,9,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,1.0,0.75,0.75,
SAT,9,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,1.0,1.0,1.0,
SAT,9,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,1.0,1.3,1.3,
SAT,9,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,1.0,1.7,1.7,
SAT,10,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,1.17,0.75,0.88,
SAT,10,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,1.17,1.0,1.17,
SAT,10,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,1.17,1.3,1.52,
SAT,10,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,1.17,1.7,1.99,
SAT,11,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,1.33,0.75,1.0,
SAT,11,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,1.33,1.0,1.33,
SAT,11,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,1.33,1.3,1.73,
SAT,11,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,1.33,1.7,2.26,
SAT,12,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,1.5,0.75,1.12,
SAT,12,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,1.5,1.0,1.5,
SAT,12,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,1.5,1.3,1.95,
SAT,12,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,1.5,1.7,2.55,
SAT,13,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,1.5,0.75,1.12,
SAT,13,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,1.5,1.0,1.5,
SAT,13,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,1.5,1.3,1.95,
SAT,13,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,1.5,1.7,2.55,
SAT,14,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,1.33,0.75,1.0,
SAT,14,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,1.33,1.0,1.33,
SAT,14,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,1.33,1.3,1.73,
SAT,14,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,1.33,1.7,2.26,
SAT,15,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,1.17,0.75,0.88,
SAT,15,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,1.17,1.0,1.17,
SAT,15,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,1.17,1.3,1.52,
SAT,15,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,1.17,1.7,1.99,
SAT,16,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,1.0,0.75,0.75,
SAT,16,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,1.0,1.0,1.0,
SAT,16,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,1.0,1.3,1.3,
SAT,16,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,1.0,1.7,1.7,
SAT,17,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,1.23,0.75,0.92,
SAT,17,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,1.23,1.0,1.23,
SAT,17,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,1.23,1.3,1.6,
SAT,17,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,1.23,1.7,2.09,
SAT,18,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,1.47,0.75,1.1,
SAT,18,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,1.47,1.0,1.47,
SAT,18,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,1.47,1.3,1.91,
SAT,18,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,1.47,1.7,2.5,
SAT,19,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,1.7,0.75,1.27,
SAT,19,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,1.7,1.0,1.7,
SAT,19,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,1.7,1.3,2.21,
SAT,19,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,1.7,1.7,2.89,
SAT,20,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,1.7,0.75,1.27,
SAT,20,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,1.7,1.0,1.7,
SAT,20,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,1.7,1.3,2.21,
SAT,20,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,1.7,1.7,2.89,
SAT,21,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,1.7,0.75,1.27,
SAT,21,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,1.7,1.0,1.7,
SAT,21,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,1.7,1.3,2.21,
SAT,21,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,1.7,1.7,2.89,
SAT,22,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,1.47,0.75,1.1,
SAT,22,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,1.47,1.0,1.47,
SAT,22,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,1.47,1.3,1.91,
SAT,22,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,1.47,1.7,2.5,
SAT,23,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,1.07,0.75,0.8,
SAT,23,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,1.07,1.0,1.07,
SAT,23,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,1.07,1.3,1.39,
SAT,23,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,1.07,1.7,1.82,
SAT,0,観光・娯楽,S,1,49,9.0,22.0,,,0.8,0.8,0.64,
SAT,0,観光・娯楽,M,50,199,9.0,22.0,,,0.8,1.0,0.8,
SAT,0,観光・娯楽,L,200,999,9.0,22.0,,,0.8,1.35,1.08,
SAT,0,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,0.8,1.8,1.44,
SAT,1,観光・娯楽,S,1,49,9.0,22.0,,,0.7,0.8,0.56,
SAT,1,観光・娯楽,M,50,199,9.0,22.0,,,0.7,1.0,0.7,
SAT,1,観光・娯楽,L,200,999,9.0,22.0,,,0.7,1.35,0.94,
SAT,1,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,0.7,1.8,1.26,
SAT,2,観光・娯楽,S,1,49,9.0,22.0,,,0.7,0.8,0.56,
SAT,2,観光・娯楽,M,50,199,9.0,22.0,,,0.7,1.0,0.7,
SAT,2,観光・娯楽,L,200,999,9.0,22.0,,,0.7,1.35,0.94,
SAT,2,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,0.7,1.8,1.26,
SAT,3,観光・娯楽,S,1,49,9.0,22.0,,,0.7,0.8,0.56,
SAT,3,観光・娯楽,M,50,199,9.0,22.0,,,0.7,1.0,0.7,
SAT,3,観光・娯楽,L,200,999,9.0,22.0,,,0.7,1.35,0.94,
SAT,3,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,0.7,1.8,1.26,
SAT,4,観光・娯楽,S,1,49,9.0,22.0,,,0.7,0.8,0.56,
SAT,4,観光・娯楽,M,50,199,9.0,22.0,,,0.7,1.0,0.7,
SAT,4,観光・娯楽,L,200,999,9.0,22.0,,,0.7,1.35,0.94,
SAT,4,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,0.7,1.8,1.26,
SAT,5,観光・娯楽,S,1,49,9.0,22.0,,,0.7,0.8,0.56,
SAT,5,観光・娯楽,M,50,199,9.0,22.0,,,0.7,1.0,0.7,
SAT,5,観光・娯楽,L,200,999,9.0,22.0,,,0.7,1.35,0.94,
SAT,5,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,0.7,1.8,1.26,
SAT,6,観光・娯楽,S,1,49,9.0,22.0,,,0.7,0.8,0.56,
SAT,6,観光・娯楽,M,50,199,9.0,22.0,,,0.7,1.0,0.7,
SAT,6,観光・娯楽,L,200,999,9.0,22.0,,,0.7,1.35,0.94,
SAT,6,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,0.7,1.8,1.26,
SAT,7,観光・娯楽,S,1,49,9.0,22.0,,,0.8,0.8,0.64,
SAT,7,観光・娯楽,M,50,199,9.0,22.0,,,0.8,1.0,0.8,
SAT,7,観光・娯楽,L,200,999,9.0,22.0,,,0.8,1.35,1.08,
SAT,7,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,0.8,1.8,1.44,
SAT,8,観光・娯楽,S,1,49,9.0,22.0,,,0.9,0.8,0.72,
SAT,8,観光・娯楽,M,50,199,9.0,22.0,,,0.9,1.0,0.9,
SAT,8,観光・娯楽,L,200,999,9.0,22.0,,,0.9,1.35,1.22,
SAT,8,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,0.9,1.8,1.62,
SAT,9,観光・娯楽,S,1,49,9.0,22.0,,,1.2,0.8,0.96,
SAT,9,観光・娯楽,M,50,199,9.0,22.0,,,1.2,1.0,1.2,
SAT,9,観光・娯楽,L,200,999,9.0,22.0,,,1.2,1.35,1.62,
SAT,9,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,1.2,1.8,2.16,
SAT,10,観光・娯楽,S,1,49,9.0,22.0,,,1.4,0.8,1.12,
SAT,10,観光・娯楽,M,50,199,9.0,22.0,,,1.4,1.0,1.4,
SAT,10,観光・娯楽,L,200,999,9.0,22.0,,,1.4,1.35,1.89,
SAT,10,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,1.4,1.8,2.52,
SAT,11,観光・娯楽,S,1,49,9.0,22.0,,,1.6,0.8,1.28,
SAT,11,観光・娯楽,M,50,199,9.0,22.0,,,1.6,1.0,1.6,
SAT,11,観光・娯楽,L,200,999,9.0,22.0,,,1.6,1.35,2.16,
SAT,11,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,1.6,1.8,2.88,
SAT,12,観光・娯楽,S,1,49,9.0,22.0,,,1.6,0.8,1.28,
SAT,12,観光・娯楽,M,50,199,9.0,22.0,,,1.6,1.0,1.6,
SAT,12,観光・娯楽,L,200,999,9.0,22.0,,,1.6,1.35,2.16,
SAT,12,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,1.6,1.8,2.88,
SAT,13,観光・娯楽,S,1,49,9.0,22.0,,,1.6,0.8,1.28,
SAT,13,観光・娯楽,M,50,199,9.0,22.0,,,1.6,1.0,1.6,
SAT,13,観光・娯楽,L,200,999,9.0,22.0,,,1.6,1.35,2.16,
SAT,13,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,1.6,1.8,2.88,
SAT,14,観光・娯楽,S,1,49,9.0,22.0,,,1.6,0.8,1.28,
SAT,14,観光・娯楽,M,50,199,9.0,22.0,,,1.6,1.0,1.6,
SAT,14,観光・娯楽,L,200,999,9.0,22.0,,,1.6,1.35,2.16,
SAT,14,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,1.6,1.8,2.88,
SAT,15,観光・娯楽,S,1,49,9.0,22.0,,,1.6,0.8,1.28,
SAT,15,観光・娯楽,M,50,199,9.0,22.0,,,1.6,1.0,1.6,
SAT,15,観光・娯楽,L,200,999,9.0,22.0,,,1.6,1.35,2.16,
SAT,15,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,1.6,1.8,2.88,
SAT,16,観光・娯楽,S,1,49,9.0,22.0,,,1.6,0.8,1.28,
SAT,16,観光・娯楽,M,50,199,9.0,22.0,,,1.6,1.0,1.6,
SAT,16,観光・娯楽,L,200,999,9.0,22.0,,,1.6,1.35,2.16,
SAT,16,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,1.6,1.8,2.88,
SAT,17,観光・娯楽,S,1,49,9.0,22.0,,,1.5,0.8,1.2,
SAT,17,観光・娯楽,M,50,199,9.0,22.0,,,1.5,1.0,1.5,
SAT,17,観光・娯楽,L,200,999,9.0,22.0,,,1.5,1.35,2.03,
SAT,17,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,1.5,1.8,2.7,
SAT,18,観光・娯楽,S,1,49,9.0,22.0,,,1.4,0.8,1.12,
SAT,18,観光・娯楽,M,50,199,9.0,22.0,,,1.4,1.0,1.4,
SAT,18,観光・娯楽,L,200,999,9.0,22.0,,,1.4,1.35,1.89,
SAT,18,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,1.4,1.8,2.52,
SAT,19,観光・娯楽,S,1,49,9.0,22.0,,,1.3,0.8,1.04,
SAT,19,観光・娯楽,M,50,199,9.0,22.0,,,1.3,1.0,1.3,
SAT,19,観光・娯楽,L,200,999,9.0,22.0,,,1.3,1.35,1.76,
SAT,19,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,1.3,1.8,2.34,
SAT,20,観光・娯楽,S,1,49,9.0,22.0,,,1.3,0.8,1.04,
SAT,20,観光・娯楽,M,50,199,9.0,22.0,,,1.3,1.0,1.3,
SAT,20,観光・娯楽,L,200,999,9.0,22.0,,,1.3,1.35,1.76,
SAT,20,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,1.3,1.8,2.34,
SAT,21,観光・娯楽,S,1,49,9.0,22.0,,,1.2,0.8,0.96,
SAT,21,観光・娯楽,M,50,199,9.0,22.0,,,1.2,1.0,1.2,
SAT,21,観光・娯楽,L,200,999,9.0,22.0,,,1.2,1.35,1.62,
SAT,21,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,1.2,1.8,2.16,
SAT,22,観光・娯楽,S,1,49,9.0,22.0,,,1.1,0.8,0.88,
SAT,22,観光・娯楽,M,50,199,9.0,22.0,,,1.1,1.0,1.1,
SAT,22,観光・娯楽,L,200,999,9.0,22.0,,,1.1,1.35,1.49,
SAT,22,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,1.1,1.8,1.98,
SAT,23,観光・娯楽,S,1,49,9.0,22.0,,,0.9,0.8,0.72,
SAT,23,観光・娯楽,M,50,199,9.0,22.0,,,0.9,1.0,0.9,
SAT,23,観光・娯楽,L,200,999,9.0,22.0,,,0.9,1.35,1.22,
SAT,23,観光・娯楽,XL,1000,1000000000,9.0,22.0,,,0.9,1.8,1.62,
SUN_HOL,0,大型商業施設,S,1,499,10.0,22.0,,,0.63,0.7,0.44,
SUN_HOL,0,大型商業施設,M,500,999,10.0,22.0,,,0.63,1.0,0.63,
SUN_HOL,0,大型商業施設,L,1000,2999,10.0,22.0,,,0.63,1.5,0.95,
SUN_HOL,0,大型商業施設,XL,3000,1000000000,10.0,22.0,,,0.63,2.2,1.39,
SUN_HOL,1,大型商業施設,S,1,499,10.0,22.0,,,0.6,0.7,0.42,
SUN_HOL,1,大型商業施設,M,500,999,10.0,22.0,,,0.6,1.0,0.6,
SUN_HOL,1,大型商業施設,L,1000,2999,10.0,22.0,,,0.6,1.5,0.9,
SUN_HOL,1,大型商業施設,XL,3000,1000000000,10.0,22.0,,,0.6,2.2,1.32,
SUN_HOL,2,大型商業施設,S,1,499,10.0,22.0,,,0.6,0.7,0.42,
SUN_HOL,2,大型商業施設,M,500,999,10.0,22.0,,,0.6,1.0,0.6,
SUN_HOL,2,大型商業施設,L,1000,2999,10.0,22.0,,,0.6,1.5,0.9,
SUN_HOL,2,大型商業施設,XL,3000,1000000000,10.0,22.0,,,0.6,2.2,1.32,
SUN_HOL,3,大型商業施設,S,1,499,10.0,22.0,,,0.6,0.7,0.42,
SUN_HOL,3,大型商業施設,M,500,999,10.0,22.0,,,0.6,1.0,0.6,
SUN_HOL,3,大型商業施設,L,1000,2999,10.0,22.0,,,0.6,1.5,0.9,
SUN_HOL,3,大型商業施設,XL,3000,1000000000,10.0,22.0,,,0.6,2.2,1.32,
SUN_HOL,4,大型商業施設,S,1,499,10.0,22.0,,,0.6,0.7,0.42,
SUN_HOL,4,大型商業施設,M,500,999,10.0,22.0,,,0.6,1.0,0.6,
SUN_HOL,4,大型商業施設,L,1000,2999,10.0,22.0,,,0.6,1.5,0.9,
SUN_HOL,4,大型商業施設,XL,3000,1000000000,10.0,22.0,,,0.6,2.2,1.32,
SUN_HOL,5,大型商業施設,S,1,499,10.0,22.0,,,0.6,0.7,0.42,
SUN_HOL,5,大型商業施設,M,500,999,10.0,22.0,,,0.6,1.0,0.6,
SUN_HOL,5,大型商業施設,L,1000,2999,10.0,22.0,,,0.6,1.5,0.9,
SUN_HOL,5,大型商業施設,XL,3000,1000000000,10.0,22.0,,,0.6,2.2,1.32,
SUN_HOL,6,大型商業施設,S,1,499,10.0,22.0,,,0.6,0.7,0.42,
SUN_HOL,6,大型商業施設,M,500,999,10.0,22.0,,,0.6,1.0,0.6,
SUN_HOL,6,大型商業施設,L,1000,2999,10.0,22.0,,,0.6,1.5,0.9,
SUN_HOL,6,大型商業施設,XL,3000,1000000000,10.0,22.0,,,0.6,2.2,1.32,
SUN_HOL,7,大型商業施設,S,1,499,10.0,22.0,,,0.73,0.7,0.51,
SUN_HOL,7,大型商業施設,M,500,999,10.0,22.0,,,0.73,1.0,0.73,
SUN_HOL,7,大型商業施設,L,1000,2999,10.0,22.0,,,0.73,1.5,1.09,
SUN_HOL,7,大型商業施設,XL,3000,1000000000,10.0,22.0,,,0.73,2.2,1.61,
SUN_HOL,8,大型商業施設,S,1,499,10.0,22.0,,,0.87,0.7,0.61,
SUN_HOL,8,大型商業施設,M,500,999,10.0,22.0,,,0.87,1.0,0.87,
SUN_HOL,8,大型商業施設,L,1000,2999,10.0,22.0,,,0.87,1.5,1.3,
SUN_HOL,8,大型商業施設,XL,3000,1000000000,10.0,22.0,,,0.87,2.2,1.91,
SUN_HOL,9,大型商業施設,S,1,499,10.0,22.0,,,1.1,0.7,0.77,
SUN_HOL,9,大型商業施設,M,500,999,10.0,22.0,,,1.1,1.0,1.1,
SUN_HOL,9,大型商業施設,L,1000,2999,10.0,22.0,,,1.1,1.5,1.65,
SUN_HOL,9,大型商業施設,XL,3000,1000000000,10.0,22.0,,,1.1,2.2,2.42,
SUN_HOL,10,大型商業施設,S,1,499,10.0,22.0,,,1.2,0.7,0.84,
SUN_HOL,10,大型商業施設,M,500,999,10.0,22.0,,,1.2,1.0,1.2,
SUN_HOL,10,大型商業施設,L,1000,2999,10.0,22.0,,,1.2,1.5,1.8,
SUN_HOL,10,大型商業施設,XL,3000,1000000000,10.0,22.0,,,1.2,2.2,2.64,
SUN_HOL,11,大型商業施設,S,1,499,10.0,22.0,,,1.4,0.7,0.98,
SUN_HOL,11,大型商業施設,M,500,999,10.0,22.0,,,1.4,1.0,1.4,
SUN_HOL,11,大型商業施設,L,1000,2999,10.0,22.0,,,1.4,1.5,2.1,
SUN_HOL,11,大型商業施設,XL,3000,1000000000,10.0,22.0,,,1.4,2.2,3.08,
SUN_HOL,12,大型商業施設,S,1,499,10.0,22.0,,,1.5,0.7,1.05,
SUN_HOL,12,大型商業施設,M,500,999,10.0,22.0,,,1.5,1.0,1.5,
SUN_HOL,12,大型商業施設,L,1000,2999,10.0,22.0,,,1.5,1.5,2.25,
SUN_HOL,12,大型商業施設,XL,3000,1000000000,10.0,22.0,,,1.5,2.2,3.3,
SUN_HOL,13,大型商業施設,S,1,499,10.0,22.0,,,1.6,0.7,1.12,
SUN_HOL,13,大型商業施設,M,500,999,10.0,22.0,,,1.6,1.0,1.6,
SUN_HOL,13,大型商業施設,L,1000,2999,10.0,22.0,,,1.6,1.5,2.4,
SUN_HOL,13,大型商業施設,XL,3000,1000000000,10.0,22.0,,,1.6,2.2,3.52,
SUN_HOL,14,大型商業施設,S,1,499,10.0,22.0,,,1.6,0.7,1.12,
SUN_HOL,14,大型商業施設,M,500,999,10.0,22.0,,,1.6,1.0,1.6,
SUN_HOL,14,大型商業施設,L,1000,2999,10.0,22.0,,,1.6,1.5,2.4,
SUN_HOL,14,大型商業施設,XL,3000,1000000000,10.0,22.0,,,1.6,2.2,3.52,
SUN_HOL,15,大型商業施設,S,1,499,10.0,22.0,,,1.6,0.7,1.12,
SUN_HOL,15,大型商業施設,M,500,999,10.0,22.0,,,1.6,1.0,1.6,
SUN_HOL,15,大型商業施設,L,1000,2999,10.0,22.0,,,1.6,1.5,2.4,
SUN_HOL,15,大型商業施設,XL,3000,1000000000,10.0,22.0,,,1.6,2.2,3.52,
SUN_HOL,16,大型商業施設,S,1,499,10.0,22.0,,,1.6,0.7,1.12,
SUN_HOL,16,大型商業施設,M,500,999,10.0,22.0,,,1.6,1.0,1.6,
SUN_HOL,16,大型商業施設,L,1000,2999,10.0,22.0,,,1.6,1.5,2.4,
SUN_HOL,16,大型商業施設,XL,3000,1000000000,10.0,22.0,,,1.6,2.2,3.52,
SUN_HOL,17,大型商業施設,S,1,499,10.0,22.0,,,1.6,0.7,1.12,
SUN_HOL,17,大型商業施設,M,500,999,10.0,22.0,,,1.6,1.0,1.6,
SUN_HOL,17,大型商業施設,L,1000,2999,10.0,22.0,,,1.6,1.5,2.4,
SUN_HOL,17,大型商業施設,XL,3000,1000000000,10.0,22.0,,,1.6,2.2,3.52,
SUN_HOL,18,大型商業施設,S,1,499,10.0,22.0,,,1.5,0.7,1.05,
SUN_HOL,18,大型商業施設,M,500,999,10.0,22.0,,,1.5,1.0,1.5,
SUN_HOL,18,大型商業施設,L,1000,2999,10.0,22.0,,,1.5,1.5,2.25,
SUN_HOL,18,大型商業施設,XL,3000,1000000000,10.0,22.0,,,1.5,2.2,3.3,
SUN_HOL,19,大型商業施設,S,1,499,10.0,22.0,,,1.4,0.7,0.98,
SUN_HOL,19,大型商業施設,M,500,999,10.0,22.0,,,1.4,1.0,1.4,
SUN_HOL,19,大型商業施設,L,1000,2999,10.0,22.0,,,1.4,1.5,2.1,
SUN_HOL,19,大型商業施設,XL,3000,1000000000,10.0,22.0,,,1.4,2.2,3.08,
SUN_HOL,20,大型商業施設,S,1,499,10.0,22.0,,,1.3,0.7,0.91,
SUN_HOL,20,大型商業施設,M,500,999,10.0,22.0,,,1.3,1.0,1.3,
SUN_HOL,20,大型商業施設,L,1000,2999,10.0,22.0,,,1.3,1.5,1.95,
SUN_HOL,20,大型商業施設,XL,3000,1000000000,10.0,22.0,,,1.3,2.2,2.86,
SUN_HOL,21,大型商業施設,S,1,499,10.0,22.0,,,1.1,0.7,0.77,
SUN_HOL,21,大型商業施設,M,500,999,10.0,22.0,,,1.1,1.0,1.1,
SUN_HOL,21,大型商業施設,L,1000,2999,10.0,22.0,,,1.1,1.5,1.65,
SUN_HOL,21,大型商業施設,XL,3000,1000000000,10.0,22.0,,,1.1,2.2,2.42,
SUN_HOL,22,大型商業施設,S,1,499,10.0,22.0,,,0.9,0.7,0.63,
SUN_HOL,22,大型商業施設,M,500,999,10.0,22.0,,,0.9,1.0,0.9,
SUN_HOL,22,大型商業施設,L,1000,2999,10.0,22.0,,,0.9,1.5,1.35,
SUN_HOL,22,大型商業施設,XL,3000,1000000000,10.0,22.0,,,0.9,2.2,1.98,
SUN_HOL,23,大型商業施設,S,1,499,10.0,22.0,,,0.67,0.7,0.47,
SUN_HOL,23,大型商業施設,M,500,999,10.0,22.0,,,0.67,1.0,0.67,
SUN_HOL,23,大型商業施設,L,1000,2999,10.0,22.0,,,0.67,1.5,1.01,
SUN_HOL,23,大型商業施設,XL,3000,1000000000,10.0,22.0,,,0.67,2.2,1.47,
SUN_HOL,0,学校,S,1,199,9.0,17.0,,,0.2,0.7,0.14,
SUN_HOL,0,学校,M,200,599,9.0,17.0,,,0.2,1.0,0.2,
SUN_HOL,0,学校,L,600,999,9.0,17.0,,,0.2,1.2,0.24,
SUN_HOL,0,学校,XL,1000,1000000000,9.0,17.0,,,0.2,1.35,0.27,
SUN_HOL,1,学校,S,1,199,9.0,17.0,,,0.2,0.7,0.14,
SUN_HOL,1,学校,M,200,599,9.0,17.0,,,0.2,1.0,0.2,
SUN_HOL,1,学校,L,600,999,9.0,17.0,,,0.2,1.2,0.24,
SUN_HOL,1,学校,XL,1000,1000000000,9.0,17.0,,,0.2,1.35,0.27,
SUN_HOL,2,学校,S,1,199,9.0,17.0,,,0.2,0.7,0.14,
SUN_HOL,2,学校,M,200,599,9.0,17.0,,,0.2,1.0,0.2,
SUN_HOL,2,学校,L,600,999,9.0,17.0,,,0.2,1.2,0.24,
SUN_HOL,2,学校,XL,1000,1000000000,9.0,17.0,,,0.2,1.35,0.27,
SUN_HOL,3,学校,S,1,199,9.0,17.0,,,0.2,0.7,0.14,
SUN_HOL,3,学校,M,200,599,9.0,17.0,,,0.2,1.0,0.2,
SUN_HOL,3,学校,L,600,999,9.0,17.0,,,0.2,1.2,0.24,
SUN_HOL,3,学校,XL,1000,1000000000,9.0,17.0,,,0.2,1.35,0.27,
SUN_HOL,4,学校,S,1,199,9.0,17.0,,,0.2,0.7,0.14,
SUN_HOL,4,学校,M,200,599,9.0,17.0,,,0.2,1.0,0.2,
SUN_HOL,4,学校,L,600,999,9.0,17.0,,,0.2,1.2,0.24,
SUN_HOL,4,学校,XL,1000,1000000000,9.0,17.0,,,0.2,1.35,0.27,
SUN_HOL,5,学校,S,1,199,9.0,17.0,,,0.2,0.7,0.14,
SUN_HOL,5,学校,M,200,599,9.0,17.0,,,0.2,1.0,0.2,
SUN_HOL,5,学校,L,600,999,9.0,17.0,,,0.2,1.2,0.24,
SUN_HOL,5,学校,XL,1000,1000000000,9.0,17.0,,,0.2,1.35,0.27,
SUN_HOL,6,学校,S,1,199,9.0,17.0,,,0.2,0.7,0.14,
SUN_HOL,6,学校,M,200,599,9.0,17.0,,,0.2,1.0,0.2,
SUN_HOL,6,学校,L,600,999,9.0,17.0,,,0.2,1.2,0.24,
SUN_HOL,6,学校,XL,1000,1000000000,9.0,17.0,,,0.2,1.35,0.27,
SUN_HOL,7,学校,S,1,199,9.0,17.0,,,0.2,0.7,0.14,
SUN_HOL,7,学校,M,200,599,9.0,17.0,,,0.2,1.0,0.2,
SUN_HOL,7,学校,L,600,999,9.0,17.0,,,0.2,1.2,0.24,
SUN_HOL,7,学校,XL,1000,1000000000,9.0,17.0,,,0.2,1.35,0.27,
SUN_HOL,8,学校,S,1,199,9.0,17.0,,,0.2,0.7,0.14,
SUN_HOL,8,学校,M,200,599,9.0,17.0,,,0.2,1.0,0.2,
SUN_HOL,8,学校,L,600,999,9.0,17.0,,,0.2,1.2,0.24,
SUN_HOL,8,学校,XL,1000,1000000000,9.0,17.0,,,0.2,1.35,0.27,
SUN_HOL,9,学校,S,1,199,9.0,17.0,,,0.2,0.7,0.14,
SUN_HOL,9,学校,M,200,599,9.0,17.0,,,0.2,1.0,0.2,
SUN_HOL,9,学校,L,600,999,9.0,17.0,,,0.2,1.2,0.24,
SUN_HOL,9,学校,XL,1000,1000000000,9.0,17.0,,,0.2,1.35,0.27,
SUN_HOL,10,学校,S,1,199,9.0,17.0,,,0.2,0.7,0.14,
SUN_HOL,10,学校,M,200,599,9.0,17.0,,,0.2,1.0,0.2,
